id,city,district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
1037,Barcelona,Sant Martí,el Poblenou,good condition,Flat,2,75,Yes,exterior, floor 1,398000
1038,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,good condition,Flat,1,90,Yes,exterior, floor 1,800000
1039,Barcelona,Sant Martí,el Besòs i el Maresme,good condition,Flat,2,66,Yes,exterior, floor 4,169000
1040,Barcelona,Sant Martí,Provençals del Poblenou,good condition,Duplex,3,105,Yes,exterior,ground floor,695000
1041,Barcelona,Eixample,la Nova Esquerra de l'Eixample,good condition,Flat,4,96,Yes,exterior, floor 2,350000
1042,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,good condition,Penthouse,4,290,Yes,exterior, floor 8,1690000
1043,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,good condition,Flat,5,264,Yes,exterior,ground floor,3500000
1044,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,good condition,Flat,3,82,Yes,exterior, floor 2,550000
1045,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,5,183,Yes,exterior, floor 4,699000
1046,Barcelona,Eixample,la Nova Esquerra de l'Eixample,good condition,Flat,3,91,Yes,exterior, floor 1,375000
1047,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,good condition,Flat,1,85,Yes,exterior, floor 2,329000
1048,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,good condition,Flat,2,198,Yes,exterior,mezzanine,1280000
1049,Barcelona,Ciutat Vella,la Barceloneta,good condition,Flat,3,83,No,exterior, floor 2,395000
1050,Barcelona,Les Corts,Pedralbes,good condition,Flat,5,314,Yes,exterior, floor 1,2400000
1051,Barcelona,Sant Martí,el Poblenou,good condition,Flat,3,115,Yes,exterior, floor 25,1090000
1052,Barcelona,Les Corts,Pedralbes,good condition,Flat,4,218,Yes,exterior, floor 2,2250000
1053,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,good condition,Flat,3,130,Yes,exterior, floor 1,1290000
1054,Barcelona,Sants-Montjuïc,Hostafrancs,good condition,Flat,4,80,Yes,exterior, floor 1,280000
1055,Barcelona,Les Corts,Pedralbes,good condition,House,6,686,No,exterior,Multiple,4600000
1056,Barcelona,Ciutat Vella,el Barri Gòtic,good condition,Flat,2,118,Yes,exterior,mezzanine,495000
1057,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,good condition,House,3,582,No,exterior,Multiple,1690000
1058,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,good condition,House,5,374,No,exterior,Multiple,1950000
1059,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,good condition,Flat,5,281,Yes,exterior, floor 2,1500000
1060,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,good condition,Flat,4,160,Yes,exterior, floor 4,875000
1061,Barcelona,Ciutat Vella,la Barceloneta,good condition,Flat,2,35,No,exterior, floor 3,190000
1062,Barcelona,Gràcia,la Vila de Gràcia,good condition,Penthouse,2,49,Yes,exterior, floor 7,245000
1063,Barcelona,Eixample,la Sagrada Família,good condition,Flat,4,84,Yes,exterior, floor 2,299000
1064,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - el Tibidabo i les Planes,good condition,House,5,412,No,exterior,Multiple,2100000
1065,Barcelona,Nou Barris,Porta,good condition,Flat,2,55,No,exterior, floor 2,170000
1066,Barcelona,Horta-Guinardó,el Baix Guinardó,good condition,Flat,1,40,Yes,exterior, floor 4,198000
1067,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,good condition,House,3,175,No,exterior,Multiple,1130000
1068,Barcelona,Sant Martí,el Poblenou,good condition,Flat,2,73,Yes,exterior, floor 2,375000
1069,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,good condition,Penthouse,7,500,Yes,exterior, floor 6,2950000
1070,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,good condition,Flat,6,355,Yes,exterior, floor 2,2300000
1071,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,good condition,Flat,5,257,Yes,exterior, floor 1,1650000
1072,Barcelona,Sants-Montjuïc,Sants,good condition,House,4,334,No,exterior,Multiple,797000
1073,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,good condition,Flat,4,111,Yes,exterior, floor 1,495000
1074,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,3,147,Yes,exterior, floor 1,1850000
1075,Barcelona,Eixample,la Sagrada Família,good condition,Penthouse,3,180,Yes,exterior, floor 7,765000
1076,Barcelona,Sarrià-Sant Gervasi,Sarrià,good condition,House,9,545,No,exterior,Multiple,3900000
1077,Barcelona,Eixample,Sant Antoni,good condition,Flat,3,112,Yes,exterior, floor 3,499000
1078,Barcelona,Eixample,la Nova Esquerra de l'Eixample,good condition,Penthouse,3,123,Yes,exterior, floor 9,1190000
1079,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,good condition,Flat,2,80,Yes,exterior, floor 3,650000
1080,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,4,77,Yes,exterior, floor 2,340000
1081,Barcelona,Sants-Montjuïc,Sants,good condition,Flat,3,150,Yes,interior,ground floor,239000
1082,Barcelona,Sant Martí,el Besòs i el Maresme,good condition,Flat,3,71,Yes,exterior, floor 7,179000
1083,Barcelona,Sant Andreu,la Sagrera,good condition,Flat,3,104,Yes,exterior, floor 2,588000
1084,Barcelona,Sant Andreu,la Sagrera,good condition,Flat,2,56,Yes,exterior,ground floor,242000
1085,Barcelona,Sant Andreu,la Sagrera,good condition,Flat,3,104,Yes,exterior,ground floor,523000
1086,Barcelona,Sant Andreu,la Sagrera,good condition,Flat,3,62,Yes,exterior, floor 4,188000
1087,Barcelona,Sant Martí,el Clot,good condition,Flat,3,77,Yes,exterior, floor 2,325000
1088,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,good condition,Flat,1,120,No,exterior,ground floor,380000
1089,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,4,600,Yes,exterior, floor 9,12000000
1090,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,good condition,Flat,2,49,Yes,exterior, floor 8,167000
1091,Barcelona,Eixample,la Nova Esquerra de l'Eixample,good condition,Flat,2,63,No,exterior,ground floor,195000
1092,Barcelona,Les Corts,la Maternitat i Sant Ramon,good condition,Penthouse,2,95,Yes,exterior, floor 8,480000
1093,Barcelona,Sants-Montjuïc,Sants - Badal,good condition,Flat,3,75,No,exterior, floor 1,250000
1094,Barcelona,Sants-Montjuïc,Hostafrancs,good condition,Flat,3,76,Yes,exterior, floor 3,269000
1095,Barcelona,Sant Martí,Provençals del Poblenou,good condition,Flat,4,75,Yes,exterior, floor 4,195000
1096,Barcelona,Sant Martí,el Poblenou,good condition,Flat,3,73,Yes,exterior, floor 2,399000
1097,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,good condition,Penthouse,2,60,Yes,exterior, floor 5,260000
1098,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,good condition,Flat,3,133,Yes,exterior, floor 5,850000
1099,Barcelona,Gràcia,la Vila de Gràcia,good condition,Flat,3,79,Yes,exterior, floor 1,445000
1100,Barcelona,Ciutat Vella,el Raval,good condition,Flat,1,40,No,exterior, floor 2,170000
1101,Barcelona,Ciutat Vella,el Raval,good condition,Flat,2,59,No,exterior,mezzanine,230000
1102,Barcelona,Les Corts,la Maternitat i Sant Ramon,good condition,House,5,234,No,exterior,Multiple,840000
1103,Barcelona,Ciutat Vella,el Raval,good condition,Flat,2,61,No,exterior, floor 3,227000
1104,Barcelona,Ciutat Vella,el Raval,good condition,Flat,1,49,No,exterior,mezzanine,180000
1105,Barcelona,Sant Martí,Provençals del Poblenou,good condition,Flat,3,93,Yes,exterior, floor 3,375000
1106,Barcelona,Sant Martí,Sant Martí de Provençals,good condition,Flat,3,90,Yes,exterior, floor 6,285000
1107,Barcelona,Eixample,Sant Antoni,good condition,Flat,4,109,Yes,exterior, floor 1,460000
1108,Barcelona,Sants-Montjuïc,la Bordeta,good condition,Flat,3,60,Yes,exterior, floor 3,220000
1109,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,good condition,Duplex,2,156,Yes,exterior, floor 4,1900000
1110,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,good condition,Flat,2,149,Yes,exterior, floor 1,1200000
1111,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,good condition,Flat,2,149,Yes,exterior,mezzanine,1325000
1112,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,3,113,Yes,exterior,mezzanine,415000
1113,Barcelona,Gràcia,la Vila de Gràcia,good condition,Flat,4,93,Yes,exterior,mezzanine,350000
1114,Barcelona,Eixample,la Nova Esquerra de l'Eixample,good condition,Flat,5,97,Yes,exterior, floor 3,440000
1115,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,good condition,Flat,3,85,No,exterior, floor 2,290000
1116,Barcelona,Horta-Guinardó,el Baix Guinardó,good condition,Flat,6,132,Yes,exterior, floor 3,389000
1117,Barcelona,Sant Andreu,el Congrés i els Indians,good condition,Flat,4,101,Yes,exterior, floor 4,298000
1118,Barcelona,Sants-Montjuïc,Hostafrancs,good condition,Flat,2,63,Yes,interior, floor 1,310000
1119,Barcelona,Sants-Montjuïc,Sants,good condition,Flat,3,91,Yes,exterior,mezzanine,430000
1120,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,2,75,Yes,exterior,mezzanine,363400
1121,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,3,88,Yes,exterior,mezzanine,445500
1122,Barcelona,Eixample,la Nova Esquerra de l'Eixample,good condition,Flat,2,80,Yes,exterior, floor 2,319000
1123,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,good condition,Flat,3,91,Yes,exterior, floor 4,340000
1124,Barcelona,Sant Martí,el Poblenou,good condition,Flat,2,75,Yes,exterior, floor 5,395000
1125,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,3,109,Yes,exterior, floor 2,445000
1126,Barcelona,Nou Barris,Ciutat Meridiana,good condition,Flat,3,65,Yes,exterior, floor 3,135000
1127,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,good condition,Flat,5,220,Yes,exterior, floor 5,1100000
1128,Barcelona,Ciutat Vella,el Raval,good condition,Flat,2,85,No,exterior, floor 5,234000
1129,Barcelona,Sant Martí,el Clot,good condition,Flat,4,86,Yes,exterior, floor 5,339000
1130,Barcelona,Eixample,Sant Antoni,good condition,Flat,3,87,Yes,exterior, floor 1,365000
1131,Barcelona,Ciutat Vella,el Raval,good condition,Flat,4,84,Yes,exterior, floor 2,297069
1132,Barcelona,Eixample,la Sagrada Família,good condition,Flat,3,88,Yes,exterior, floor 5,399000
1133,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,good condition,Flat,3,99,Yes,exterior, floor 2,299800
1134,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,good condition,Duplex,4,274,Yes,exterior, floor 5,839000
1135,Barcelona,Gràcia,la Vila de Gràcia,good condition,Flat,3,137,Yes,exterior, floor 3,575000
1136,Barcelona,Les Corts,Pedralbes,good condition,Flat,2,95,Yes,exterior, floor 1,479000
1137,Barcelona,Ciutat Vella,la Barceloneta,good condition,Flat,1,34,No,exterior,ground floor,165000
1138,Barcelona,Sant Martí,el Poblenou,good condition,Flat,2,70,Yes,exterior, floor 1,420000
1139,Barcelona,Sants-Montjuïc,la Font de la Guatlla,good condition,Flat,4,86,Yes,exterior, floor 6,335000
1140,Barcelona,Sants-Montjuïc,la Marina de Port,good condition,Flat,3,79,Yes,exterior, floor 2,253000
1141,Barcelona,Eixample,la Dreta de l'Eixample,good condition,Flat,2,63,No,exterior, floor 3,350000
